ID parc.;Nome parceiro;CNPJ;Vendedor;Material;Texto breve do produto; Quantidade;UM;Endereço;Cidade;Rg;CEP;Data doc.;Nº NF;    Líquido;   Peso bruto;Un.;Valor total
2980012;Mercado Di Domenico Ltda EPP;36.895.779/0001-06;202;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Av Inacio Castelli 205;Primavera do Leste;MT;78850-000;10.04.2020;61907;0,375;0,395;KG;20,75
2980012;Mercado Di Domenico Ltda EPP;36.895.779/0001-06;202;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Inacio Castelli 205;Primavera do Leste;MT;78850-000;10.04.2020;61907;0,375;0,395276;KG;20,75
2980012;Mercado Di Domenico Ltda EPP;36.895.779/0001-06;202;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;1;EXB;Av Inacio Castelli 205;Primavera do Leste;MT;78850-000;10.04.2020;61907;0,375;0,395;KG;20,75
5234044;Tropical Supermercados Ltda;23.014.826/0009-62;511;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;5;EXB;Rua Ana Maria Esperanca 749, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61908;3,4;3,558;KG;105,75
2983957;L C Silveira;02.879.190/0001-94;521;12356994;BATON Tab Rech Creme 4(10x96g) BR;10;UNI;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;0,96;0,98;KG;38,25
2983957;L C Silveira;02.879.190/0001-94;521;12396883;GAROTO Tablete Crocante 4(14x90g) XW;14;UNI;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;1,26;1,2908;KG;53,44
2983957;L C Silveira;02.879.190/0001-94;521;12396923;GAROTO TabChocLeite CajuPas 4(14x90g)XW;14;UNI;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;1,26;1,2908;KG;53,44
2983957;L C Silveira;02.879.190/0001-94;521;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;1,26;1,2908;KG;53,44
2983957;L C Silveira;02.879.190/0001-94;521;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;14;UNI;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;1,26;1,2908;KG;53,44
2983957;L C Silveira;02.879.190/0001-94;521;12313896;BATON Bastao Rech Morango 32(30x16g) BR;2;EXB;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;0,96;1,004;KG;43,46
2983957;L C Silveira;02.879.190/0001-94;521;11320367;BATON Bastao Choc Leite 32(30x16g)XW;4;EXB;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;1,92;2,008;KG;86,91
2983957;L C Silveira;02.879.190/0001-94;521;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;1,26;1,2908;KG;53,44
2983957;L C Silveira;02.879.190/0001-94;521;12396920;OPERETA TabChocBco CstnCaju 4(14x90)g XW;14;UNI;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61909;1,26;1,2908;KG;53,44
2983957;L C Silveira;02.879.190/0001-94;521;12144488;GAROTO Cob Choc Branco 5x2,1kg BR;5;UNI;Av Mato Grosso 753;Paranatinga;MT;78870-000;10.04.2020;61910;10,5;10,55;KG;240,88
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;12396920;OPERETA TabChocBco CstnCaju 4(14x90)g XW;28;UNI;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61911;2,52;2,5816;KG;106,86
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;2;EXB;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61911;0,75;0,79;KG;39,36
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61911;0,96;1,004;KG;43,46
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;11320367;BATON Bastao Choc Leite 32(30x16g)XW;6;EXB;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61911;2,88;3,012;KG;130,36
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;11320331;BATON Bastao Choc Branco 32(30x16g)XW;3;EXB;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61911;1,44;1,50648;KG;65,18
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;2;EXB;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61911;0,75;0,79;KG;39,36
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;2;EXB;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61911;0,75;0,790552;KG;39,36
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;2;EXB;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61911;0,75;0,79;KG;39,36
5234339;Tropical Supermercados Ltda;23.014.826/0007-09;511;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;5;EXB;R Pres Castelo Branco 518, Loja B;Rondonopolis;MT;78720-630;10.04.2020;61912;3,4;3,558;KG;105,75
5234400;Tropical Supermercados Ltda;23.014.826/0003-77;511;11320040;GAROTO Chocolate em Po 20x200g XI;10;UNI;R Br Do Rio Branco 4272, Loja B;Rondonopolis;MT;78710-265;10.04.2020;61913;2;2,4;KG;102,03
5234400;Tropical Supermercados Ltda;23.014.826/0003-77;511;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;R Br Do Rio Branco 4272, Loja B;Rondonopolis;MT;78710-265;10.04.2020;61913;1,08;1,13;KG;50,76
5234400;Tropical Supermercados Ltda;23.014.826/0003-77;511;12356994;BATON Tab Rech Creme 4(10x96g) BR;10;UNI;R Br Do Rio Branco 4272, Loja B;Rondonopolis;MT;78710-265;10.04.2020;61913;0,96;0,98;KG;38,25
5234400;Tropical Supermercados Ltda;23.014.826/0003-77;511;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;R Br Do Rio Branco 4272, Loja B;Rondonopolis;MT;78710-265;10.04.2020;61913;1,26;1,2908;KG;53,44
2983962;Dias & Dias Ltda;00.884.866/0001-02;521;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Av Brasil 1575;Paranatinga;MT;78870-000;10.04.2020;61914;0,48;0,50216;KG;22,23
2983962;Dias & Dias Ltda;00.884.866/0001-02;521;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av Brasil 1575;Paranatinga;MT;78870-000;10.04.2020;61914;0,48;0,502;KG;22,23
2983962;Dias & Dias Ltda;00.884.866/0001-02;521;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Av Brasil 1575;Paranatinga;MT;78870-000;10.04.2020;61914;1,26;1,2908;KG;57,08
2983962;Dias & Dias Ltda;00.884.866/0001-02;521;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;1;UNI;Av Brasil 1575;Paranatinga;MT;78870-000;10.04.2020;61914;0,825;0,825;KG;24,06
2983962;Dias & Dias Ltda;00.884.866/0001-02;521;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Brasil 1575;Paranatinga;MT;78870-000;10.04.2020;61914;0,375;0,395276;KG;20,13
2983962;Dias & Dias Ltda;00.884.866/0001-02;521;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;5;UNI;Av Brasil 1575;Paranatinga;MT;78870-000;10.04.2020;61915;0,65;0,6575;KG;9,73
2983962;Dias & Dias Ltda;00.884.866/0001-02;521;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;Av Brasil 1575;Paranatinga;MT;78870-000;10.04.2020;61915;0,65;0,6575;KG;9,73
2984230;Comercio de Alimentos Mbg Ltda EPP;01.094.122/0001-57;202;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;Rua Angelo Ravanello 920, Mercado;Primavera do Leste;MT;78850-000;10.04.2020;61916;0,96;1,00432;KG;45,81
2984230;Comercio de Alimentos Mbg Ltda EPP;01.094.122/0001-57;202;11320367;BATON Bastao Choc Leite 32(30x16g)XW;3;EXB;Rua Angelo Ravanello 920, Mercado;Primavera do Leste;MT;78850-000;10.04.2020;61916;1,44;1,506;KG;68,73
2984230;Comercio de Alimentos Mbg Ltda EPP;01.094.122/0001-57;202;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;2;EXB;Rua Angelo Ravanello 920, Mercado;Primavera do Leste;MT;78850-000;10.04.2020;61917;1,36;1,4232;KG;44,6
3249322;E R Lopes ME;08.656.178/0001-05;521;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;14;UNI;Rua Tres de Maio 726;Paranatinga;MT;78870-000;10.04.2020;61918;1,26;1,2908;KG;58,85
3249322;E R Lopes ME;08.656.178/0001-05;521;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Rua Tres de Maio 726;Paranatinga;MT;78870-000;10.04.2020;61918;0,48;0,502;KG;22,91
3249322;E R Lopes ME;08.656.178/0001-05;521;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Rua Tres de Maio 726;Paranatinga;MT;78870-000;10.04.2020;61918;0,48;0,502;KG;22,91
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12356994;BATON Tab Rech Creme 4(10x96g) BR;10;UNI;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;0,96;0,98;KG;38,25
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12347058;TALENTO Tab Rech Maracuja 8(12x90g) XW;1;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,08;1,13;KG;50,76
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12347057;TALENTO Tab Rech Morango 8(12x90g) XW;1;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,08;1,13;KG;50,76
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;1;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,08;1,13;KG;50,76
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,08;1,13;KG;50,76
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;1;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;0,375;0,395;KG;19,67
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12155337;BATON Bastao Duo 32(30x16g) XW;4;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,92;2,008;KG;86,91
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;11320367;BATON Bastao Choc Leite 32(30x16g)XW;5;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;2,4;2,51;KG;108,64
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;11320331;BATON Bastao Choc Branco 32(30x16g)XW;4;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,92;2,00864;KG;86,91
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;0,375;0,395;KG;19,67
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,26;1,2908;KG;53,44
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;2;UNI;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,65;1,65;KG;49,14
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12393735;TALENTO Tab Drk Crml Salgado 8(15x75g)XW;1;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,125;1,18;KG;63,4
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12396883;GAROTO Tablete Crocante 4(14x90g) XW;14;UNI;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,26;1,2908;KG;53,44
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;14;UNI;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;1,26;1,2908;KG;53,44
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;11320040;GAROTO Chocolate em Po 20x200g XI;10;UNI;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;2;2,4;KG;102,03
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61919;0,375;0,395276;KG;19,67
5234403;Tropical Supermercados Ltda;23.014.826/0008-81;511;12365150;GAROTO Bisc Rech Choc 70x130g BR;70;UNI;Av Ludovico Vieira Cama 551, Loja B;Rondonopolis;MT;78700-001;10.04.2020;61920;9,1;9,205;KG;127,26
923202;Irmaos Dalmolin Gen Alim Ltda;24.711.418/0001-75;530;12356994;BATON Tab Rech Creme 4(10x96g) BR;20;UNI;Av Juscelino Kubitschek 612;Nobres;MT;78460-000;10.04.2020;61921;1,92;1,96;KG;76,48
923202;Irmaos Dalmolin Gen Alim Ltda;24.711.418/0001-75;530;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;48;UNI;Av Juscelino Kubitschek 612;Nobres;MT;78460-000;10.04.2020;61921;4,848;4,944;KG;183,2
3292809;N Turcato;01.938.742/0001-25;512;12393734;TALENTO TabDark Nibs de Ccu 8(15x75g)XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,125;1,18;KG;65,93
3292809;N Turcato;01.938.742/0001-25;512;12380835;TALENTO TabRechCremedeAvela 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12347059;TALENTO Tab Rech Cookies 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12347058;TALENTO Tab Rech Maracuja 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12347057;TALENTO Tab Rech Morango 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;2;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;2,16;2,26;KG;105,6
3292809;N Turcato;01.938.742/0001-25;512;12311892;TALENTO Tab Leite Avelas 8(12x90g) XW;2;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;2,16;2,26;KG;105,6
3292809;N Turcato;01.938.742/0001-25;512;12393735;TALENTO Tab Drk Crml Salgado 8(15x75g)XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,125;1,18;KG;65,93
3292809;N Turcato;01.938.742/0001-25;512;12393736;TALENTO Tab Dark Maracuja 8(15x75g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,125;1,18;KG;65,93
3292809;N Turcato;01.938.742/0001-25;512;12393737;TALENTO Tab Dark Framboesa 8(15x75g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,125;1,18;KG;65,93
3292809;N Turcato;01.938.742/0001-25;512;12423748;TALENTO Tab Rech Torta Limao 8(12x90g)XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12282740;TALENTO ChocBrancoDocedeLeite8(12x90g)BR;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61922;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12423748;TALENTO Tab Rech Torta Limao 8(12x90g)XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12393737;TALENTO Tab Dark Framboesa 8(15x75g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,125;1,18;KG;65,93
3292809;N Turcato;01.938.742/0001-25;512;12393736;TALENTO Tab Dark Maracuja 8(15x75g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,125;1,18;KG;65,93
3292809;N Turcato;01.938.742/0001-25;512;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;2;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;2,16;2,26;KG;105,6
3292809;N Turcato;01.938.742/0001-25;512;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;2;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;2,16;2,26;KG;105,6
3292809;N Turcato;01.938.742/0001-25;512;12347057;TALENTO Tab Rech Morango 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12347059;TALENTO Tab Rech Cookies 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12380835;TALENTO TabRechCremedeAvela 8(12x90g) XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,08;1,13;KG;52,8
3292809;N Turcato;01.938.742/0001-25;512;12393735;TALENTO Tab Drk Crml Salgado 8(15x75g)XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,125;1,18;KG;65,93
3292809;N Turcato;01.938.742/0001-25;512;12393734;TALENTO TabDark Nibs de Ccu 8(15x75g)XW;1;EXB;Rua Benjamin Ceruti 142;Primavera do Leste;MT;78850-000;10.04.2020;61923;1,125;1,18;KG;65,93
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;1;EXB;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;0,375;0,395;KG;19,67
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;0,375;0,395276;KG;19,67
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;0,375;0,395;KG;19,67
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;11320367;BATON Bastao Choc Leite 32(30x16g)XW;4;EXB;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;1,92;2,008;KG;86,91
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;0,96;1,004;KG;43,46
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;1;EXB;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;0,48;0,502;KG;21,72
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;1;EXB;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;0,375;0,395;KG;19,67
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;12313896;BATON Bastao Rech Morango 32(30x16g) BR;2;EXB;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;0,96;1,004;KG;43,46
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61924;1,26;1,2908;KG;53,44
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;12365150;GAROTO Bisc Rech Choc 70x130g BR;20;UNI;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61925;2,6;2,63;KG;36,36
5398860;Osmar P Vieira Junior Comercio ME;22.567.308/0001-56;511;12365128;GAROTO Cookie Gota Choc 52x60g BR;12;UNI;Av Fr Henrique De C 792, Qd 56 Lt 9;Rondonopolis;MT;78710-380;10.04.2020;61925;0,72;0,774;KG;20,71
2910719;Marivani Santos Cordeiro ME;08.693.649/0001-47;524;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Rua Aparicio Soares dos Santos SN;Arenapolis;MT;78420-000;10.04.2020;61926;0,96;1,004;KG;45,81
2910719;Marivani Santos Cordeiro ME;08.693.649/0001-47;524;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;Rua Aparicio Soares dos Santos SN;Arenapolis;MT;78420-000;10.04.2020;61926;1,08;1,13;KG;55,67
2910719;Marivani Santos Cordeiro ME;08.693.649/0001-47;524;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Rua Aparicio Soares dos Santos SN;Arenapolis;MT;78420-000;10.04.2020;61926;1,26;1,2908;KG;58,85
2910719;Marivani Santos Cordeiro ME;08.693.649/0001-47;524;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;Rua Aparicio Soares dos Santos SN;Arenapolis;MT;78420-000;10.04.2020;61927;0,68;0,7116;KG;22,3
3471927;Padua e Tome Ltda;08.767.070/0001-81;521;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R Cuiaba 195;Paranatinga;MT;78870-000;10.04.2020;61928;0,48;0,50216;KG;22,91
3471927;Padua e Tome Ltda;08.767.070/0001-81;521;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R Cuiaba 195;Paranatinga;MT;78870-000;10.04.2020;61928;0,48;0,502;KG;22,91
3471927;Padua e Tome Ltda;08.767.070/0001-81;521;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R Cuiaba 195;Paranatinga;MT;78870-000;10.04.2020;61928;0,48;0,502;KG;22,91
5482681;Leidiane Aparecida Seibt Neves ME;22.814.019/0001-04;513;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;96;UNI;R B 96;Rondonopolis;MT;78717-816;10.04.2020;61929;9,696;9,888;KG;403,5
3772069;Marcos Onose da Cunha ME;13.491.314/0001-86;521;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;30;UNI;Av Bandeirantes 390;Paranatinga;MT;78870-000;10.04.2020;61930;7,5;8,85;KG;288,54
3772069;Marcos Onose da Cunha ME;13.491.314/0001-86;521;12313896;BATON Bastao Rech Morango 32(30x16g) BR;2;EXB;Av Bandeirantes 390;Paranatinga;MT;78870-000;10.04.2020;61930;0,96;1,004;KG;45,81
3772069;Marcos Onose da Cunha ME;13.491.314/0001-86;521;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;2;EXB;Av Bandeirantes 390;Paranatinga;MT;78870-000;10.04.2020;61930;0,96;1,004;KG;45,81
3772069;Marcos Onose da Cunha ME;13.491.314/0001-86;521;12248828;BATON Bastao Choc Branco 12(10x64g) BR;2;EXB;Av Bandeirantes 390;Paranatinga;MT;78870-000;10.04.2020;61930;1,28;1,416;KG;66,59
3772069;Marcos Onose da Cunha ME;13.491.314/0001-86;521;11320349;GAROTO Cobertura Choc AoLeite 20x500g XW;5;UNI;Av Bandeirantes 390;Paranatinga;MT;78870-000;10.04.2020;61930;2,5;2,525;KG;122,84
2979941;Gislaine Gusmao Sampaio ME;02.608.200/0001-57;524;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;Av Prefeito Caio 436;Arenapolis;MT;78420-000;10.04.2020;61931;1,08;1,13;KG;55,67
2979941;Gislaine Gusmao Sampaio ME;02.608.200/0001-57;524;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av Prefeito Caio 436;Arenapolis;MT;78420-000;10.04.2020;61931;0,96;1,004;KG;45,81
2979941;Gislaine Gusmao Sampaio ME;02.608.200/0001-57;524;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;1;EXB;Av Prefeito Caio 436;Arenapolis;MT;78420-000;10.04.2020;61931;0,375;0,395276;KG;20,75
